dow,lake_name,acre,utm_x,utm_y,county,county_name,inspect,zm2019,ss2019,ew2019
1016100,hammal,393,442897,5148060,1,aitkin,1,0,0,0
62005600,owasso,393,490063,4986642,62,ramsey,1,0,0,1
18032000,gilbert,391,408743,5138110,18,crow wing,1,1,0,0
4013700,white fish,388,364474,5288708,4,beltrami,1,0,0,0
56040800,sewell,387,282230,5113861,56,otter tail,1,0,0,0
18025600,bass,386,415084,5156556,18,crow wing,1,0,0,0
56076100,little pelican,385,274643,5176880,56,otter tail,1,1,0,0
18041600,lizzie,384,398731,5184086,18,crow wing,1,0,0,0
4013200,big bass,384,365630,5265907,4,beltrami,1,0,0,0
31023100,lawrence,382,471617,5253763,31,itasca,1,0,0,0
42004700,yankton,382,271295,4903201,42,lyon,1,0,0,0
11023400,ponto,380,397612,5191751,11,cass,1,0,0,0
56055900,clear,378,275512,5113463,56,otter tail,1,0,0,0
56095000,olaf,378,257000,5165426,56,otter tail,1,0,0,0
82014000,oneka,378,502481,5002815,82,washington,1,0,0,0
3060200,middle cormorant,377,262936,5182882,3,becker,1,0,0,0
30007200,long,376,472974,5035800,30,isanti,1,0,0,1
18015500,crow wing,373,396696,5121185,18,crow wing,1,0,0,0
86016300,limestone,373,422219,5019877,86,wright,1,0,0,0
9002900,park,373,526558,5162809,9,carlton,1,0,0,0
1010200,wilkins,366,461823,5165276,1,aitkin,1,0,0,0
29018400,blue,364,347677,5209103,29,hubbard,1,0,0,0
33004000,ann,363,468026,5084612,33,kanabec,1,0,0,0
29009300,sixth crow wing,358,358071,5198868,29,hubbard,1,0,0,0
4006300,north twin,358,379707,5272482,4,beltrami,1,0,0,0
56022900,murphy,358,296961,5176468,56,otter tail,1,0,0,0
86021700,granite,358,412809,5004065,86,wright,1,0,0,1
10005300,piersons,356,444714,4964552,10,carver,1,0,0,1
18029600,eagle,356,419933,5178560,18,crow wing,1,0,0,0
3028700,pickerel,356,291749,5194858,3,becker,1,1,0,0
34006600,long,356,353718,5020848,34,kandiyohi,1,0,0,0
80003700,stocking,356,342151,5181054,80,wadena,1,0,0,0
86012000,ramsey,355,421750,5006815,86,wright,1,0,0,1
29014200,duck,352,354591,5185656,29,hubbard,1,0,0,0
71014100,elk,352,426036,5035758,71,sherburne,1,0,0,0
60002700,cross,350,302279,5278041,60,polk,1,0,0,0
10004400,auburn,347,445549,4968182,10,carver,1,0,0,1
2008900,round,347,472008,5009646,2,anoka,1,0,0,0
47005000,manuella,346,386215,4990376,47,meeker,1,0,0,1
7005400,ballantyne,346,433130,4895814,7,blue earth,1,0,0,1
18038700,whipple,345,399560,5135230,18,crow wing,1,0,0,0
30004300,fannie,345,485689,5044556,30,isanti,1,0,0,1
27001600,harriet,341,475917,4974317,27,hennepin,1,1,0,1
56051900,west silent,340,278666,5159038,56,otter tail,1,0,0,0
69093200,perch,340,500580,5279945,69,saint louis,1,0,0,0
38003300,ninemile,339,644037,5271247,38,lake,1,0,0,0
71005500,elk,336,451050,5037226,71,sherburne,1,0,0,1
86010600,little waverly,336,421869,4991819,86,wright,1,0,0,1
56033500,paul,334,293230,5163853,56,otter tail,1,1,0,0
56071100,otter tail river(red rive,330,271629,5141597,56,otter tail,1,0,0,0
61007200,gilchrist,330,315111,5038601,61,pope,1,0,0,1
66002900,fox,330,474217,4915467,66,rice,1,0,0,1
29014300,big stony,327,353465,5193235,29,hubbard,1,0,0,0
13006800,fish,323,497261,5047436,13,chisago,1,0,0,1
1017000,hanging kettle,320,446103,5146597,1,aitkin,1,0,0,0
27016000,long,320,456116,4981874,27,hennepin,1,0,0,1
60020200,sarah,318,271515,5277678,60,polk,1,0,0,0
85001100,winona,318,608483,4877108,85,winona,1,0,0,1
11024200,hand,316,399836,5189936,11,cass,1,1,0,0
86002300,beebe,315,441642,5002563,86,wright,1,0,0,1
3026500,eagle,313,289883,5178617,3,becker,1,0,0,0
77016400,little sauk,313,345989,5080121,77,todd,1,1,0,0
21007300,vermont,312,316435,5105697,21,douglas,1,0,0,0
56051700,east silent,310,281402,5159406,56,otter tail,1,1,0,0
18037400,clark,309,402849,5151772,18,crow wing,1,1,0,0
30010700,blue,309,460831,5035846,30,isanti,1,0,0,0
19003100,orchard,308,475531,4949735,19,dakota,1,0,0,1
30008000,francis,308,474228,5039192,30,isanti,1,0,0,0
70009500,o'dowd,307,459022,4954315,70,scott,1,0,0,1
3057900,boyer,305,267610,5195311,3,becker,1,0,0,0
29017800,pickerel,304,348499,5211408,29,hubbard,1,0,0,0
77006300,big,304,369960,5111218,77,todd,1,0,0,0
2013000,pickerel,303,464853,5020592,2,anoka,1,0,0,0
77015400,fairy,303,345796,5072504,77,todd,1,0,0,0
56057000,bass,302,277178,5130215,56,otter tail,1,0,0,0
29016200,boulder,301,353413,5203426,29,hubbard,1,0,0,0
56007900,block,301,307872,5115167,56,otter tail,1,0,0,0
27006700,bryant,300,466076,4969554,27,hennepin,1,1,0,1
71001300,orono,300,452433,5017699,71,sherburne,1,0,0,0
18029300,kego,299,417137,5180247,18,crow wing,1,0,0,0
47001600,wolf,296,397740,4984728,47,meeker,1,0,0,1
27011800,fish,295,463524,4993429,27,hennepin,1,0,0,1
82010600,elmo,292,509097,4981177,82,washington,1,0,0,1
56014000,portage,289,305574,5143573,56,otter tail,1,0,0,0
9004100,moosehead,289,518658,5143842,9,carlton,1,0,0,0
7005300,duck,288,434836,4896367,7,blue earth,1,0,0,0
19002700,crystal,287,478845,4952066,19,dakota,1,0,0,1
4023000,deer,287,348027,5280277,4,beltrami,1,0,0,0
10000200,riley,284,458684,4964937,10,carver,1,1,0,1
18037100,perch,284,402521,5132551,18,crow wing,1,0,0,0
77000700,mound,284,369514,5077051,77,todd,1,1,0,0
11047600,portage,282,381941,5207461,11,cass,1,0,0,0
21010200,brophy,281,310580,5086376,21,douglas,1,1,0,0
30013500,spectacle,280,468195,5046935,30,isanti,1,1,0,1
56022400,silver,278,296682,5175055,56,otter tail,1,0,0,0
9000800,chub,274,541404,5163494,9,carlton,1,0,0,1
30000900,typo,273,493293,5028948,30,isanti,1,0,0,0
38040600,lax,273,628500,5244911,38,lake,1,0,0,0
10000600,lotus,272,458092,4969405,10,carver,1,0,0,1
56021400,round,272,301588,5151424,56,otter tail,1,1,0,0
2005200,netta,269,484523,5013600,2,anoka,1,0,0,0
80003000,lower twin,267,344500,5184805,80,wadena,1,0,0,0
27013700,christmas,265,457094,4971539,27,hennepin,1,1,0,1
18017000,upper dean,263,432447,5165629,18,crow wing,1,0,0,0
10012100,eagle,261,426065,4962135,10,carver,1,0,0,1
10004800,wassermann,260,446720,4965588,10,carver,1,0,0,1
56043000,fiske,260,284774,5126501,56,otter tail,1,0,0,0
86014600,ida,260,429091,5017065,86,wright,1,0,0,0
11029200,pine,256,394908,5208902,11,cass,1,0,0,0
60001500,whitefish,255,300515,5273731,60,polk,1,0,0,0
77003500,beauty,255,368456,5096720,77,todd,1,0,0,0
21010300,cowdry,251,312448,5086055,21,douglas,1,1,0,0
11032400,rock,249,386701,5142492,11,cass,1,0,0,0
56003100,adley,249,319642,5111779,56,otter tail,1,1,0,0
34014200,george,248,344278,5011813,34,kandiyohi,1,1,0,0
11035800,horseshoe,245,387635,5189664,11,cass,1,0,0,0
86001100,charlotte,245,441274,4999994,86,wright,1,0,0,1
56035800,scalp,244,287473,5174889,56,otter tail,1,0,0,0
18036400,clear,242,405698,5166480,18,crow wing,1,0,0,0
4012400,sandy,242,365776,5284243,4,beltrami,1,0,0,0
73012800,middle spunk,242,385747,5051409,73,stearns,1,0,0,1
71008200,big,241,440883,5020824,71,sherburne,1,0,0,1
15000100,big lasalle,240,335749,5240074,15,clearwater,1,0,0,0
29030900,lasalle,240,335944,5244922,29,hubbard,1,0,0,0
31062000,caribou,240,452078,5264006,31,itasca,1,0,0,0
15007900,minerva,239,325107,5249569,15,clearwater,1,0,0,0
18035600,clamshell,238,405902,5169022,18,crow wing,1,0,0,0
4005300,south twin,237,380723,5271575,4,beltrami,1,0,0,0
56025200,middle,237,290353,5116329,56,otter tail,1,0,0,0
18014000,black bear,235,418529,5151111,18,crow wing,1,0,0,0
18029800,east fox,234,417710,5177448,18,crow wing,1,0,0,0
86023400,bass,234,413594,5019283,86,wright,1,0,0,0
73010200,big watab,233,386642,5045239,73,stearns,1,0,0,0
77006600,thunder,233,364935,5108627,77,todd,1,0,0,0
86015600,mary,232,422244,5011493,86,wright,1,0,0,1
16018200,ball club,231,687863,5309567,16,cook,1,0,0,0
3038600,little floyd,231,284154,5195272,3,becker,1,0,0,0
13003300,little,230,516097,5028865,13,chisago,1,0,0,0
62007800,johanna,230,486635,4987780,62,ramsey,1,1,0,1
27004200,twin,229,473502,4988731,27,hennepin,1,0,0,1
81005500,reeds,229,450792,4892752,81,waseca,1,0,0,1
9006700,tamarack,228,500617,5167603,9,carlton,1,0,0,0
13007300,horseshoe,226,496291,5048904,13,chisago,1,0,0,0
30002200,skogman,226,487926,5046403,30,isanti,1,0,0,1
11005300,lawrence,224,428769,5185650,11,cass,1,0,0,0
2005300,ham,224,482638,5011571,2,anoka,1,0,0,1
2003400,martin,223,493425,5025634,2,anoka,1,0,0,0
21021300,devils,223,300529,5096292,21,douglas,1,0,0,0
3031300,little sugar bush,222,289171,5209383,3,becker,1,0,0,0
31085300,little sand,222,422850,5277707,31,itasca,1,1,0,0
11022600,loon,220,395186,5158873,11,cass,1,0,0,0
13005300,comfort,220,504127,5018635,13,chisago,1,1,0,1
73005100,pleasant,220,399450,5038626,73,stearns,1,0,0,0
56152500,twin,219,285712,5143116,56,otter tail,1,0,0,0
82005400,bone,219,511031,5014762,82,washington,1,1,0,1
11048000,long,218,378341,5214652,11,cass,1,0,0,0
18034200,lougee,217,411991,5155158,18,crow wing,1,0,0,0
56006900,bear,217,316412,5172963,56,otter tail,1,0,0,0
56042800,long,217,280924,5124596,56,otter tail,1,0,0,0
58013000,upper pine,216,498992,5114968,58,pine,1,0,0,0
18039900,nisswa,213,400447,5152574,18,crow wing,1,0,0,0
10008800,hydes,212,430807,4962809,10,carver,1,0,0,1
56069500,heilberger,212,272975,5146465,56,otter tail,1,0,0,0
21004900,burgen,210,318051,5079880,21,douglas,1,1,0,0
77010500,latimer,210,356506,5086934,77,todd,1,0,0,0
31000300,south sturgeon,209,495215,5275606,31,itasca,1,0,0,0
10004500,steiger,207,447925,4968300,10,carver,1,0,0,1
60018900,cameron,204,273294,5283559,60,polk,1,0,0,0
18022700,o'brien,203,420124,5169175,18,crow wing,1,0,0,0
27001900,nokomis,201,480916,4972913,27,hennepin,1,0,0,1
13001300,kroon,200,512170,5022544,13,chisago,1,0,0,0
4021700,grant,200,348987,5261625,4,beltrami,1,0,0,0
49008100,pine,200,373232,5076569,49,morrison,1,0,0,0
56019300,ethel,200,298187,5137101,56,otter tail,1,0,0,0
11035500,ox yoke,199,388528,5191736,11,cass,1,0,0,0
86014800,eagle,199,428281,5014807,86,wright,1,0,0,0
82004600,square,198,515417,5000369,82,washington,1,0,0,0
56036900,six,196,287670,5176619,56,otter tail,1,0,0,0
86019300,mary,196,419348,4983009,86,wright,1,0,0,0
86005100,constance,195,432305,5007555,86,wright,1,0,0,1
49003500,green prairie fish,193,392360,5102444,49,morrison,1,0,0,0
56030600,elbow,193,288307,5130265,56,otter tail,1,0,0,0
27007800,staring,192,464043,4964951,27,hennepin,1,0,0,1
11049300,welch,191,381947,5234773,11,cass,1,0,0,0
18036100,kimball,186,408036,5167406,18,crow wing,1,1,0,1
49002400,pierz,186,410895,5090742,49,morrison,1,0,0,0
10001900,bavaria,185,449369,4965112,10,carver,1,0,0,1
29004500,tenth crow wing,185,366608,5205456,29,hubbard,1,0,0,0
62001300,phalen,184,495762,4981568,62,ramsey,1,0,0,1
1017900,hickory,183,443744,5143132,1,aitkin,1,0,0,0
62006700,long,182,484010,4991419,62,ramsey,1,1,0,1
77012000,charlotte,181,355641,5090443,77,todd,1,0,0,0
29014900,ojibway,180,354470,5209635,29,hubbard,1,0,0,0
86013900,little mary,180,424192,5018890,86,wright,1,0,0,1
56021200,boedigheimer,179,301185,5154527,56,otter tail,1,0,0,0
31037000,mckinney,178,459669,5233574,31,itasca,1,0,0,1
77003400,little swan,178,368681,5087713,77,todd,1,0,0,0
77004600,coal,178,364254,5104561,77,todd,1,0,0,0
11025700,island,173,398991,5193933,11,cass,1,0,0,0
56052200,round,172,286053,5159072,56,otter tail,1,0,0,0
69054500,cameron,171,548671,5228380,69,saint louis,1,0,0,0
77018200,guernsey,171,342326,5077425,77,todd,1,1,0,0
11017700,three island,168,403554,5210475,11,cass,1,0,0,0
62007300,snail,167,490109,4991195,62,ramsey,1,0,0,1
77005000,mill,166,364884,5099626,77,todd,1,0,0,0
13001900,spider,164,514031,5018940,13,chisago,1,0,0,0
86010700,deer,164,428267,4999312,86,wright,1,0,0,1
56017800,ellingson,158,301590,5124553,56,otter tail,1,0,0,0
77006700,pine island,156,367623,5108346,77,todd,1,0,0,0
30004400,little stanchfield,155,481771,5053637,30,isanti,1,0,0,0
15005700,long,153,326143,5238455,15,clearwater,1,0,0,0
18013900,little rabbit,153,418793,5146179,18,crow wing,1,1,0,0
21021600,whiskey,152,300499,5094209,21,douglas,1,1,0,0
70005000,mcmahon,152,467111,4942268,70,scott,1,0,0,1
77016000,cedar,149,350419,5078781,77,todd,1,0,0,0
9006800,cole,149,496792,5167043,9,carlton,1,0,0,0
56030300,molly stark,148,294326,5132589,56,otter tail,1,1,0,0
29008700,palmer,147,356366,5187263,29,hubbard,1,0,0,0
82010100,demontreville,146,504733,4985591,82,washington,1,0,0,1
2013300,east twin,141,460614,5020216,2,anoka,1,0,0,0
7004700,george,141,430466,4898096,7,blue earth,1,0,0,0
82010400,jane,140,505971,4984701,82,washington,1,0,0,1
77013800,dower,139,357469,5134637,77,todd,1,0,0,0
77002600,moose,137,368865,5083060,77,todd,1,0,0,0
86022300,indian,135,419454,5017649,86,wright,1,0,0,1
18022000,smokey hollow,131,427854,5183611,18,crow wing,1,0,0,0
27007600,red rock,130,462266,4966256,27,hennepin,1,0,0,0
60001200,spring,130,301511,5265063,60,polk,1,0,0,0
9003500,little hanging horn,127,524715,5147725,9,carlton,1,0,0,1
10001800,schutz,125,448917,4969375,10,carver,1,0,0,1
77008800,turtle,124,363562,5116932,77,todd,1,0,0,0
77020100,little osakis,124,341422,5090830,77,todd,1,0,0,0
18000200,long / tame fish,123,437053,5139393,18,crow wing,1,0,0,1
9001600,sand,123,534310,5153694,9,carlton,1,0,0,0
4030000,whitefish,122,341735,5274680,4,beltrami,1,0,0,0
10001200,ann,121,455755,4968795,10,carver,1,0,0,1
18021300,anna,121,424698,5179692,18,crow wing,1,0,0,0
18021800,trout,121,425465,5174776,18,crow wing,1,0,0,0
27017900,little long,117,444234,4977325,27,hennepin,1,0,0,1
27007000,mitchell,115,460723,4967453,27,hennepin,1,0,0,1
80003900,spirit,115,339324,5179399,80,wadena,1,0,0,0
62005700,josephine,114,487886,4986896,62,ramsey,1,0,0,1
86008800,mink,114,430189,4999731,86,wright,1,0,0,1
82005900,goose,112,514922,5012737,82,washington,1,0,0,1
56020100,long,110,304128,5142858,56,otter tail,1,0,0,0
2002200,island,109,492519,5023766,2,anoka,1,0,0,0
15008100,lomond,108,318741,5266845,15,clearwater,1,1,0,0
15013700,minnow,107,313475,5267369,15,clearwater,1,0,0,0
9003400,bear,106,524696,5149530,9,carlton,1,0,0,1
86018300,fish,104,420451,5025991,86,wright,1,0,0,1
9001000,hay,103,541070,5160727,9,carlton,1,0,0,0
10005200,reitz,101,441145,4965277,10,carver,1,0,0,1
5001200,unnamed,95,408441,5061237,5,benton,1,0,0,0
15014400,lindberg,92,313922,5279794,15,clearwater,1,0,0,0
77002200,mons,92,367464,5087212,77,todd,1,0,0,0
34011600,henderson,91,343569,5010501,34,kandiyohi,1,0,0,1
74002300,beaver,90,471909,4859905,74,steele,1,0,0,0
11050000,spider,89,372832,5170180,11,cass,1,0,0,0
3065800,long,89,257671,5184843,3,becker,1,0,0,0
10001300,susan,88,457268,4966595,10,carver,1,0,0,1
2008400,crooked,88,472987,5006506,2,anoka,1,0,0,1
82003000,long,88,512539,5004204,82,washington,1,0,0,1
29018600,emma,85,352035,5208969,29,hubbard,1,0,0,0
81000300,st. olaf,85,466493,4861179,81,waseca,1,0,0,0
40005100,fish,84,446843,4897579,40,le sueur,1,0,0,0
21013600,indian,83,308400,5099764,21,douglas,1,0,0,1
56071600,anderson,83,269884,5149531,56,otter tail,1,0,0,0
15006000,walker brook,82,326805,5262290,15,clearwater,1,0,0,0
62005400,mccarron,81,491099,4982755,62,ramsey,1,1,0,1
16004500,kimball,80,707143,5304678,16,cook,1,0,0,0
58002400,tamarack,80,538316,5102186,58,pine,1,0,0,0
73024900,sylvia,80,360989,5067978,73,stearns,1,1,0,1
34011900,elkhorn,79,347450,5008275,34,kandiyohi,1,1,0,1
82011500,tanners,78,501503,4977751,82,washington,1,0,0,0
9002600,bob,78,529543,5164504,9,carlton,1,0,0,0
56042300,german,76,280424,5127900,56,otter tail,1,0,0,0
4022900,erick,75,346839,5280602,4,beltrami,1,0,0,0
62008300,silver,75,482241,4987941,62,ramsey,1,0,0,0
56057400,long,73,275960,5140662,56,otter tail,1,0,0,0
56012600,nitche,72,310620,5163950,56,otter tail,1,0,0,0
62001000,keller,72,495144,4983951,62,ramsey,1,0,0,1
4002200,webster,70,386367,5273519,4,beltrami,1,0,0,0
62000100,silver,68,500918,4985930,62,ramsey,1,0,0,0
3037100,meadow,66,280830,5181808,3,becker,1,0,0,0
15010400,lone,65,317397,5273093,15,clearwater,1,0,0,0
30013600,green,64,465631,5046778,30,isanti,1,0,0,1
2004500,golden,58,488092,4998357,2,anoka,1,0,0,0
62007500,island,54,489295,4988899,62,ramsey,1,0,0,1
62008200,wabasso,50,490861,4987949,62,ramsey,1,0,0,1
58002900,grace,48,543161,5102512,58,pine,1,0,0,0
77035800,lily,48,345906,5074076,77,todd,1,0,0,0
13008000,little horseshoe,47,494610,5048571,13,chisago,1,0,0,1
38002800,echo,46,645430,5272245,38,lake,1,0,0,0
56037000,jolly ann,44,286424,5114877,56,otter tail,1,0,0,0
69024600,sullivan,36,570477,5231846,69,saint louis,1,0,0,0
56057700,otter,35,277575,5168361,56,otter tail,1,0,0,0
27007100,round,30,461062,4968436,27,hennepin,1,0,0,1
10021700,jonathan,22,452106,4964477,10,carver,1,0,0,1
10000500,courthouse,10,453308,4959617,10,carver,1,0,0,1
69022400,lac la croix,19820,570662,5350099,69,saint louis,0,0,0,0
38064500,basswood,14610,604404,5321650,38,lake,0,0,0,0
69069300,namakan,14050,521006,5366956,69,saint louis,0,0,0,0
25000100,pepin,12540,553961,4931255,25,goodhue,0,1,0,1
69084100,pelican,11944,506709,5322790,69,saint louis,0,0,0,0
69049800,trout,9237,551224,5312263,69,saint louis,0,0,0,0
25001700,u.s. lock & dam #3 pool,7426,525698,4946458,25,goodhue,0,1,0,1
36000100,nett,7369,492063,5328937,36,koochiching,0,0,0,0
6000100,marsh,6794,251309,5010258,6,big stone,0,0,0,0
85003300,unnamed,6500,605403,4879982,85,winona,0,0,0,0
38073800,north branch kawishiwi,6427,599238,5307139,38,lake,0,0,0,0
19000500,u.s. lock & dam #2 pool,5910,505670,4958261,19,dakota,0,1,0,1
78002500,traverse,5780,212263,5069268,78,traverse,0,0,0,0
69061700,sand point,5680,536864,5357926,69,saint louis,0,0,0,0
79000500,u.s. lock & dam #4 pool,5660,575507,4916447,79,wabasha,0,1,0,1
38081700,crooked,5580,589704,5338573,38,lake,0,0,0,0
56014100,rush,5340,306521,5151229,56,otter tail,0,1,0,0
85001300,u.s. lock & dam #5a pool,5080,601777,4885781,85,winona,0,1,0,1
16062900,sea gull,4996,652624,5333525,16,cook,0,0,0,0
31081200,ball club,4951,428778,5245531,31,itasca,0,0,0,0
38078200,garden,4236,593346,5308507,38,lake,0,0,0,0
21037500,christina,3949,287181,5107710,21,douglas,0,0,0,0
51004600,shetek,3596,285073,4889006,51,murray,0,0,0,0
69061600,crane,3396,538874,5348997,69,saint louis,0,0,0,0
69047000,loon,3101,553488,5343694,69,saint louis,0,0,0,0
69011500,bear island,2667,577387,5291914,69,saint louis,0,0,0,0
38039700,insula,2550,628280,5308410,38,lake,0,0,0,0
34015800,lake monongalia,2516,347378,5021988,34,kandiyohi,0,0,0,0
4019800,puposky,2360,355142,5283620,4,beltrami,0,0,0,0
69012100,iron,2298,577595,5342148,69,saint louis,0,0,0,0
48000900,onamia,2250,447931,5103469,48,mille lacs,0,0,0,0
16035600,gunflint,2240,672932,5329797,16,cook,0,0,0,0
46005100,okamanpeedan,2205,373557,4819369,46,mcleod,0,0,0,0
43011500,cedar,2137,383741,4981050,43,mahnomen,0,0,0,1
16004100,pine,2112,707341,5327101,16,cook,0,0,0,0
69019000,big,2049,574704,5324556,69,saint louis,0,0,0,0
6000200,artichoke,2011,253896,5026788,6,big stone,0,0,0,0
3024200,flat,1970,298411,5206073,3,becker,0,0,0,0
16080900,little saganaga,1962,649618,5322001,16,cook,0,0,0,0
69028500,eagles nest,1926,568081,5295964,69,saint louis,0,0,0,0
38022600,kekekabic,1905,634349,5325230,38,lake,0,0,0,0
85000100,u.s. lock & dam #7 pool,1880,635319,4859893,85,winona,0,1,0,1
16014300,devil track,1873,692866,5299845,16,cook,0,0,0,0
4000700,kitchi,1850,385900,5261526,4,beltrami,0,0,0,0
38022000,perent,1844,639373,5295631,38,lake,0,0,0,0
8002600,hanska,1844,371611,4888436,8,brown,0,0,0,0
26009700,pomme de terre,1794,276964,5100443,26,grant,0,1,0,0
34016900,lake wakanda,1792,343173,4991225,34,kandiyohi,0,0,0,0
85000200,u.s. lock & dam #6 pool,1750,622597,4873766,85,winona,0,1,0,1
69051100,grand,1742,545546,5191507,69,saint louis,0,0,0,0
38035100,thomas,1721,631685,5316724,38,lake,0,0,0,0
69069100,johnson,1685,530075,5354595,69,saint louis,0,0,0,0
38033000,alice,1684,633137,5311182,38,lake,0,0,0,0
78002400,mud,1640,220619,5078641,78,traverse,0,0,0,0
72005000,high island,1634,404140,4946565,72,sibley,0,0,0,0
31092600,sugar,1585,401257,5256210,31,itasca,0,0,0,0
38049800,ensign,1583,622707,5321398,38,lake,0,0,0,0
69074400,elbow,1528,526454,5316908,69,saint louis,0,0,0,0
69000200,seven beaver,1508,589607,5261160,69,saint louis,0,0,0,0
38063700,bald eagle,1507,608174,5298167,38,lake,0,0,0,0
66000800,cannon,1476,471796,4901711,66,rice,0,0,0,0
38065600,greenwood,1469,603038,5264247,38,lake,0,0,0,0
31085200,little cut foot sioux,1357,421972,5262418,31,itasca,0,0,0,0
4003200,pimushe,1350,385351,5269460,4,beltrami,0,0,0,0
38039600,isabella,1318,628203,5296633,38,lake,0,0,0,0
38081300,fourtown,1305,589900,5326268,38,lake,0,0,0,0
38021900,silver island,1294,639539,5288472,38,lake,0,0,0,0
26011700,cormorant,1291,270575,5087690,26,grant,0,0,0,0
31085000,little winnibigoshish,1287,422703,5252010,31,itasca,0,1,0,0
31038400,prairie,1279,458875,5240385,31,itasca,0,0,0,0
69084200,black duck,1264,513805,5338956,69,saint louis,0,0,0,0
16081100,gabimichigami,1236,647055,5324894,16,cook,0,0,0,0
